,0,1,2,3,4,5,6,7,8,9
66,0.80112135,1.0364963,1.2751205,1.2916275,1.0681514,0.82464254,1.1152793,1.1727477,0.13503076,1.191654
67,0.84040624,0.73595226,1.1570305,1.1830388,1.0670686,0.83779246,1.1324198,0.9276246,0.067457736,0.9931802
68,0.74888456,0.9693833,0.9866586,0.8163315,1.0847361,1.0822421,1.048516,1.0176009,0.16914004,1.050375
69,0.7183412,1.086797,1.0539466,1.1278641,1.1464206,1.0743077,1.1416706,1.0947714,0.36481053,1.0522351
70,0.76409566,1.0091598,0.92777395,1.0941906,1.0398272,0.6993233,1.0756639,0.8586831,0.12334055,0.9782901
71,0.96381485,1.1107218,1.3687395,1.2525129,1.2383533,1.0455742,0.9591152,1.1780492,0.18616179,1.3160119
72,0.7271089,0.87131655,1.070473,1.1711394,1.13582,0.6651111,1.1493937,0.84698755,0.18814212,0.9834385
73,0.6625768,0.9470271,1.1447875,1.1798438,1.053968,0.93532234,1.1111927,0.9803658,0.16614503,1.1443985
74,0.7670339,0.91845024,1.0972986,1.1210757,0.9937881,0.9208245,1.1036224,0.98379284,0.1551694,0.96675617
75,0.9192028,1.0099546,1.1358168,1.1803117,1.1528418,0.9748223,1.0787375,1.1132226,0.08238566,1.1733524
76,0.8987779,0.892612,1.2174034,1.3486614,1.0878866,0.9779576,1.1003536,1.1580013,0.16765445,1.2326584
77,0.91982114,1.0632417,1.2897758,1.2893865,1.22554,0.9449791,1.0479443,1.2087272,0.17096746,1.2430065
78,0.9112985,0.9731702,1.2482853,1.1739284,1.1690242,0.87932956,1.0275093,1.1341516,0.14183864,1.0083365
79,0.5417428,0.8811711,0.96350396,0.95701784,0.90303683,0.98271745,1.0233955,0.9814203,0.11425356,1.0523248
80,0.79110193,0.95650136,1.11093,1.2017404,1.136955,0.9211477,1.167008,1.0144224,0.1046092,1.1144557
81,0.6251401,0.8347348,1.047763,1.1020832,1.0138427,0.8841312,1.0190673,0.81130177,0.15035072,0.90363145
82,0.7970575,1.0314356,1.1267235,1.0934533,1.0590636,0.863811,1.0377911,0.9130636,0.07523613,1.0213215
83,0.80194366,0.82656777,1.1354104,1.2023151,1.1360168,0.88715136,1.2115345,0.89168686,0.061158568,1.1246526
84,0.7553064,0.8374569,1.1169543,1.0811245,1.1008205,0.84038675,1.020973,0.8741684,0.15750352,1.0204817
85,0.7455907,0.963562,1.0670068,1.1066595,1.0043561,0.75497353,1.1175035,0.88035494,0.20053385,1.0114799
86,0.8494695,0.9588649,1.265774,1.1557057,1.1843684,1.0294554,0.88001645,0.824606,0.29300752,1.1347868
87,0.689446,0.95790637,1.2244663,1.229882,1.0484055,0.8968557,1.0906978,1.0126526,0.1724036,1.0199931
88,0.74718684,0.95662963,1.1178478,1.1715751,1.0297748,0.83386207,1.0986369,0.87064123,0.07105999,1.0392311
89,0.7623805,0.9389142,1.0663638,1.1147842,1.0569203,0.81708455,1.1520061,0.90004516,0.14029151,1.0890759
90,0.7774174,0.95195186,1.0184708,1.024494,0.9895822,0.7315832,1.0430425,0.93520194,0.14379138,0.95997477
91,1.026777,0.97945595,1.2770262,1.3402058,1.2315049,0.90356505,1.1346487,1.1261818,0.10786027,1.226227
92,0.5916374,0.9436708,1.1232563,1.050429,1.1292201,0.77545214,1.0547738,0.95376456,0.15996909,0.98983777
93,0.7603682,1.0850033,1.3074702,1.2139361,1.3319172,1.1420764,1.1822748,1.0986106,0.29095075,1.1628965
94,0.7959764,1.0438836,1.1527933,1.1501508,1.1267796,0.94382894,1.232439,1.0098095,0.17973077,1.1218363
95,0.7979907,1.0747224,1.2947252,1.1940947,1.2532282,1.0147128,1.1586952,1.0655999,0.102662474,1.1882634
96,0.90538955,1.0313165,1.4069831,1.2944872,1.10221,0.8875412,1.0143343,1.1259754,0.08057735,1.2138889
97,1.0247048,1.1523206,1.4068923,1.3743701,1.2704825,1.0647686,1.1775959,1.1598828,0.109741434,1.2521731
98,0.919853,1.1316233,1.328129,1.3430402,1.0756125,0.97690463,1.1485887,1.1470853,0.12868851,1.2546871
99,0.88438207,0.9796388,1.3015964,1.3129717,1.1693699,0.88633674,1.2014489,1.1587856,0.0800617,1.2050052
