,0,1,2,3,4,5,6,7,8,9
48,0.0,1.6626469,2.5702546,2.5748057,2.1315918,3.4137673,2.626542,0.0,1.8194065,1.8356797
49,0.0,4.1097426,1.6336789,2.3240614,3.6145306,3.4560752,2.637726,0.0,3.2291865,1.5594327
50,0.0,3.794731,1.6204685,2.2061217,3.3625743,3.2446208,2.4433184,0.0,3.0006084,1.5067568
51,0.0,1.6443675,3.016173,2.5660806,3.557704,1.4334146,2.7986617,0.0,4.022995,1.7555995
52,0.0,2.989513,2.3310716,2.1130073,2.961944,3.2596514,2.207227,0.0,2.8572104,1.7532394
53,0.0,1.7603581,2.7731817,2.4979286,1.6013641,2.7160916,2.0976484,0.0,2.4362564,1.4561796
54,0.0,4.035978,1.9032086,2.5156093,3.6096687,3.5336294,2.7543585,0.0,3.3820453,1.6997677
55,0.0,2.8827236,2.8312237,1.7019935,2.0319295,2.5467346,2.067371,0.0,3.6766174,2.8900418
56,0.0,1.8704767,2.9976077,2.4609709,3.0438952,2.1144679,2.568174,0.0,3.780579,1.8826134
57,0.0,1.5570056,3.9818954,2.3016822,1.4555869,1.7929367,3.2547474,0.0,2.6402192,2.3446722
58,0.0,1.2915336,2.427638,2.5365953,3.1747818,3.6660361,1.5896444,0.0,2.6720824,3.7873168
59,0.0,3.0350914,3.0176353,1.8281727,2.0381231,2.603313,1.985291,0.0,3.7966886,3.0591722
60,0.0,2.8858318,2.2154784,2.023581,2.8418984,3.0738778,2.0392995,0.0,2.6628854,1.6179667
61,0.0,2.126907,1.7561266,2.9086134,1.7389498,2.3924117,3.3116066,0.0,2.653565,2.980792
62,0.0,2.5635872,2.520995,1.5499811,1.8070967,2.2161877,1.7783133,0.0,3.2944355,2.569467
63,0.0,1.8555017,2.65528,2.6193151,2.94872,3.5635161,1.9830371,0.0,2.8425965,3.3879144
64,0.0,1.1484853,2.1679788,2.0412335,1.6292409,3.2979589,1.8503529,0.0,4.7000337,1.817104
65,0.0,1.6943057,3.098153,3.4429789,2.6222513,4.2138934,3.4595826,0.0,1.5581828,2.1606827
66,0.0,2.8940902,2.242879,2.0221262,2.8365593,3.087044,1.9661844,0.0,2.6462257,1.5834522
67,0.0,1.6317654,2.7313044,3.4229856,2.4055362,3.8095574,3.0407677,0.0,1.3859442,1.9039009
68,0.0,4.0272894,1.53441,2.2076588,3.4865565,3.2858753,2.509034,0.0,3.100222,1.4565418
69,0.0,1.9914124,2.7988741,2.6894042,2.8718247,2.1182475,2.3822713,0.0,3.7079377,1.9145973
70,0.0,1.8832079,3.5632186,3.2385173,1.2590284,3.2414033,2.249832,0.0,2.675594,0.9985063
71,0.0,2.9311376,2.2676191,2.120595,2.9131894,3.283307,2.2189295,0.0,3.074622,1.7498202
72,0.0,2.746795,2.7107587,1.6609492,1.9234376,2.4263427,1.8981881,0.0,3.6828842,2.7412477
73,0.0,2.6785946,2.7095797,1.7116622,1.8357087,2.2978632,1.8109834,0.0,3.4420938,2.7422519
74,0.0,3.7656012,1.7457122,2.2787266,3.3849525,3.283256,2.5133696,0.0,3.0564575,1.6361207
75,0.0,1.967459,3.168446,2.6955585,1.818659,3.0945826,2.5294464,0.0,2.8647425,2.1086419
76,0.0,1.1037538,2.2892506,2.3900528,3.0256631,3.4703426,1.527007,0.0,2.5215647,3.678576
77,0.0,4.1048603,1.576334,2.2451177,3.578101,3.3510225,2.569006,0.0,3.1489592,1.5115299
78,0.0,2.957954,2.314673,2.0992856,2.9591587,3.1903932,2.1041248,0.0,2.752946,1.7263515
79,0.0,1.6384497,3.9324536,2.4021292,1.5060647,1.8925285,3.2129903,0.0,2.7341118,2.4172463
80,0.0,2.5455751,2.3598003,2.6810904,2.4808865,2.6785815,2.3372512,0.0,2.8183331,2.5163302
81,0.0,1.7621218,2.8783717,2.4178548,1.653321,2.8059986,2.4019918,0.0,2.6711419,1.9228874
82,0.0,2.1815846,1.8569919,2.8279173,1.8053272,2.562499,3.2680063,0.0,2.6791904,3.0055723
83,0.0,1.1758614,2.3144834,2.4161334,3.2732344,3.6699762,1.597332,0.0,2.578548,3.8790822
84,0.0,1.4751911,2.6525116,2.9592896,2.2882447,3.7471895,2.9954343,0.0,1.1778606,1.824922
85,0.0,2.8522253,2.150743,2.0452616,2.8071628,3.0013566,2.063722,0.0,2.695355,1.6758232
86,0.0,2.143497,1.9546268,2.883254,1.7309005,2.4176238,2.9391804,0.0,2.5614614,2.8414314
87,0.0,1.7201236,2.302421,2.2724235,2.7220235,3.264267,1.8415108,0.0,2.584827,2.9252663
88,0.0,3.8746061,1.5966861,2.211945,3.4190924,3.2280288,2.4498363,0.0,2.975584,1.4692373
89,0.0,3.6417332,1.5997488,2.1746564,3.1892571,3.0421464,2.21694,0.0,2.821877,1.4725189
90,0.0,4.026114,1.6186692,2.2793658,3.5419602,3.3676686,2.5848513,0.0,3.1542935,1.5341173
91,0.0,3.0937886,2.956841,1.3714073,1.5576885,1.6954215,1.71596,0.0,3.9334836,3.5278
92,0.0,1.6076005,2.4283578,2.2576108,1.7332292,3.2682385,1.9854302,0.0,4.248078,1.9542546
93,0.0,2.6174412,2.3353817,2.8472376,2.4764032,2.627617,2.2960224,0.0,2.7499177,2.5694642
94,0.0,1.6153374,4.1592712,2.4389548,1.5173559,1.9306023,3.3934906,0.0,2.9076343,2.472599
95,0.0,1.7141953,2.7678683,2.3423417,1.6486651,2.7188,2.254366,0.0,2.700353,1.9008121
96,0.0,1.8435982,3.389373,2.3500915,1.9736415,3.672586,2.6502864,0.0,2.315527,1.9331683
97,0.0,1.8736428,3.0167587,2.37297,2.9399965,2.3075886,2.482882,0.0,3.783283,1.8835204
98,0.0,1.7756927,2.4891267,2.416055,2.848196,3.5209022,1.9012628,0.0,2.7408764,3.2719285
99,0.0,1.7142425,2.3720717,2.349331,2.8388898,3.4278932,1.7337675,0.0,2.6083622,3.2209704
100,0.0,1.6182642,2.90147,3.2230978,2.479583,4.0665975,3.2729928,0.0,1.328872,1.9678683
101,0.0,3.105526,2.3971853,2.1993582,3.0968933,3.330168,2.2682214,0.0,2.8896484,1.8300756
102,0.0,2.441891,2.3981566,1.5102532,1.7443341,2.1556268,1.734724,0.0,3.15591,2.445118
103,0.0,2.0742412,1.8812013,2.592571,1.7855666,2.4444613,2.78687,0.0,2.5399761,2.6103413
104,0.0,1.6428485,2.747535,2.2905874,1.5101236,2.7114592,2.2192023,0.0,2.62299,1.7782762
105,0.0,3.075323,2.4208267,2.1593714,3.0876272,3.3311172,2.2626817,0.0,2.9087229,1.7972801
106,0.0,1.9301295,3.7283926,3.3213603,1.1799773,3.2998338,2.2364192,0.0,2.7439115,1.0024905
107,0.0,3.022318,2.3996553,2.1297464,2.9677389,3.2104774,2.0860505,0.0,2.7571363,1.6790681
108,0.0,2.9029255,2.2203717,2.0631018,2.895086,3.1085296,2.1169057,0.0,2.7481585,1.7036464
109,0.0,2.573091,2.5211413,1.5284779,1.7729602,2.211868,1.7478111,0.0,3.3225746,2.584608
110,0.0,1.7356373,3.303086,2.236226,1.8732173,3.6484804,2.450357,0.0,2.3333929,1.8296114
111,0.0,2.581836,2.5478337,1.5777736,1.8375673,2.2729475,1.8239481,0.0,3.3388982,2.592099
112,0.0,1.6113408,2.8356512,3.1268902,2.4392898,3.9725149,3.195562,0.0,1.3417295,1.9668467
113,0.0,4.256915,1.6456032,2.3281162,3.7073512,3.513855,2.6927257,0.0,3.2142065,1.5256057
114,0.0,3.4751575,1.3487744,1.9758286,3.017441,2.8190737,2.0795746,0.0,2.5998626,1.231115
115,0.0,2.9475658,3.0913525,1.8913269,2.1311495,2.7170417,2.2265522,0.0,3.8908296,2.991577
116,0.0,2.5925198,2.5419312,1.5503685,1.8345915,2.2640154,1.8065491,0.0,3.359568,2.600839
117,0.0,3.1693492,2.5117822,2.329034,3.1477873,3.4307795,2.4325595,0.0,3.0059493,1.9289136
118,0.0,2.190815,2.1513155,2.709894,1.9738381,2.6600668,2.9440374,0.0,2.77242,2.7730885
119,0.0,2.2703886,2.554347,2.377522,2.2964694,2.8248558,2.2988527,0.0,2.7757587,2.1889942
120,0.0,2.9222257,2.2191403,2.0392876,2.8779893,3.0983315,2.0814095,0.0,2.6998696,1.6358058
121,0.0,1.2062756,2.3421993,2.2214272,1.7779291,3.5692368,2.0351403,0.0,5.030032,1.986753
122,0.0,1.7999989,3.2235866,2.9097161,1.4651167,2.9502668,2.1858826,0.0,2.5609765,1.36022
123,0.0,1.9437704,1.9002771,2.4313166,1.6993835,2.2260478,2.3702126,0.0,2.360308,2.3194537
124,0.0,1.1421647,2.1897864,2.291335,3.0089982,3.4259586,1.4113154,0.0,2.3750496,3.5560007
125,0.0,1.7625266,2.488038,2.9846716,2.2418842,3.3614619,2.710915,0.0,1.8632795,1.8569574
126,0.0,2.7602935,2.8470805,1.6386198,1.9082701,2.5194318,1.8784468,0.0,3.7652888,2.7501972
127,0.0,1.8366193,2.9236412,2.4667053,1.7964854,2.9426706,2.5059319,0.0,2.8085253,2.0293467
128,0.0,2.670099,2.5189097,2.8630066,2.5459313,2.7296553,2.3741732,0.0,2.9051476,2.6580622
129,0.0,2.7708523,2.0676517,1.9732687,2.7291605,2.9279401,2.0333817,0.0,2.6014376,1.6163003
130,0.0,3.0516539,2.480396,2.1567726,3.0477424,3.44943,2.2652175,0.0,3.0381265,1.7749071
131,0.0,3.022774,2.9371235,1.3535609,1.5169747,1.6567719,1.674262,0.0,4.1167054,3.4243994
132,0.0,2.8640223,2.5748682,3.2510772,2.7431717,2.9545221,2.5015268,0.0,3.3341103,2.7076423
133,0.0,1.1259716,2.3048196,2.416462,3.310336,3.7786431,1.5641799,0.0,2.560638,4.0551815
134,0.0,2.7373986,2.6675632,1.5993375,1.8926653,2.3624856,1.8815839,0.0,3.5004456,2.7413392
135,0.0,1.671612,2.1991804,2.2459426,2.6569004,3.156486,1.5124054,0.0,2.3887837,2.9797666
136,0.0,1.8831953,3.3353915,2.379517,1.9910005,3.6818452,2.6389024,0.0,2.3449595,1.9634074
137,0.0,1.1156037,2.2349117,2.359498,3.1289423,3.5394778,1.4354589,0.0,2.4212127,3.7786436
138,0.0,1.5553627,2.929082,2.4311306,3.3068814,1.3562179,2.5579467,0.0,3.8370323,1.6053894
139,0.0,1.7036514,2.3094568,2.3577473,2.7911742,3.3352075,1.7293816,0.0,2.502982,3.1358132
140,0.0,2.7618499,2.6935868,1.5245886,1.7867603,2.3362844,1.7933974,0.0,3.4786005,2.7553666
141,0.0,3.9699998,1.6319647,2.25814,3.5090537,3.3018117,2.5235045,0.0,3.0641766,1.5169988
142,0.0,2.0747087,2.3905334,2.250886,2.093429,2.6751719,2.156045,0.0,2.6722054,2.0944152
143,0.0,1.1625385,2.2381544,2.1424513,1.6737384,3.4595306,1.8780313,0.0,4.923159,1.9005771
144,0.0,3.1781716,2.6022651,2.384881,3.1007576,3.3958762,2.2685,0.0,2.998908,1.8943124
145,0.0,1.555114,2.8330643,3.2038631,2.4795415,4.0004854,3.2559235,0.0,1.3448558,1.988292
146,0.0,2.888429,2.872508,1.6836514,1.9919044,2.5831294,2.019525,0.0,3.6846614,2.8850276
147,0.0,2.8478034,2.5632496,3.1268706,2.7052824,2.8639975,2.5024397,0.0,3.0358279,2.8077064
148,0.0,2.1538749,1.8638694,2.7727582,1.8055918,2.5522766,3.195439,0.0,2.6648211,2.9278212
149,0.0,1.7920713,3.2575138,2.2259538,1.9005361,3.5583327,2.5155673,0.0,2.255498,1.8751106
150,0.0,1.7858499,3.1736693,2.2421007,1.894764,3.4899206,2.478991,0.0,2.2812474,1.8707647
151,0.0,4.0855985,1.54807,2.2244325,3.511859,3.3014455,2.5483074,0.0,3.1335993,1.4914709
152,0.0,3.1956859,2.353433,2.683021,3.0293233,3.1712427,2.2070878,0.0,3.1040835,1.8952308
153,0.0,1.227694,2.3918414,2.2516274,1.7920189,3.441601,2.0176508,0.0,4.8494782,2.0129642
154,0.0,1.6682351,3.101369,2.7880437,1.3082969,2.7182362,1.969672,0.0,2.4306347,1.1807709
155,0.0,1.3425437,2.31256,2.8329382,3.2335784,3.5813675,1.527019,0.0,2.7575607,3.8946173
156,0.0,1.4792573,2.7344527,3.1130214,2.3568616,3.8510973,3.0967696,0.0,1.1600717,1.8784872
157,0.0,3.064216,2.3521261,2.1826482,3.05399,3.2573035,2.2656271,0.0,2.8808432,1.8102858
158,0.0,3.1852927,2.5324068,2.2411637,3.1758957,3.4324636,2.3458014,0.0,3.0373921,1.8789103
159,0.0,1.2763474,2.4305532,2.5008578,3.2846744,3.7460494,1.6287428,0.0,2.6523528,3.9230702
160,0.0,3.250585,3.0180626,1.4205154,1.5747885,1.6846242,1.7135351,0.0,4.0059867,3.6356559
161,0.0,1.8015819,2.9738157,2.4936686,3.0524344,2.0173056,2.5282784,0.0,3.7184048,1.9409478
162,0.0,1.0241491,2.0352547,2.0011914,1.5129601,3.2232316,1.7014883,0.0,4.590461,1.70936
163,0.0,3.8840914,1.6518807,2.2336066,3.4368825,3.2969756,2.5091896,0.0,3.074524,1.5474259
164,0.0,1.8156275,2.8042986,2.3347144,2.8691072,2.0640395,2.420528,0.0,3.566381,1.826149
165,0.0,2.111209,1.9575472,2.6986134,1.8398097,2.53475,2.9341571,0.0,2.6150723,2.7460046
166,0.0,1.5790935,2.8568091,2.442715,3.3468645,1.3103521,2.5935857,0.0,3.7748141,1.6328144
167,0.0,2.7084794,2.3606138,2.9843874,2.5381424,2.6434255,2.2839766,0.0,2.7543464,2.605813
168,0.0,4.2257857,1.8353261,2.5359702,3.6480165,3.4617815,2.5905411,0.0,3.2920175,1.6454874
169,0.0,1.739249,2.7078862,2.833673,2.303298,3.5782766,2.936819,0.0,1.7604579,1.9429355
170,0.0,1.1570809,2.38447,2.3294997,1.7353277,3.7375612,2.105039,0.0,5.3991942,2.0432284
171,0.0,1.5248656,4.0179634,2.2536201,1.384518,1.8702078,3.1491427,0.0,2.724998,2.2692347
172,0.0,1.6502318,2.4678984,2.2321444,1.8112769,3.1917205,1.9490314,0.0,4.1366835,2.0140696
173,0.0,2.0824077,1.9816613,2.640305,1.8264563,2.5138826,2.9016774,0.0,2.6174607,2.6751697
174,0.0,1.6072551,3.8817258,2.4169128,1.447239,1.8252501,3.06702,0.0,2.649422,2.3511086
175,0.0,3.1985354,3.137004,1.4847876,1.6880691,1.7894459,1.8253777,0.0,4.146977,3.6238937
176,0.0,3.15636,3.0283465,1.3978744,1.5611429,1.724737,1.7358834,0.0,3.9892159,3.5877516
177,0.0,2.5531268,2.362693,2.7065513,2.4363909,2.6438081,2.2476242,0.0,2.768342,2.507275
178,0.0,2.8357444,2.7307577,1.5923328,1.930142,2.4078891,1.8879137,0.0,3.5694377,2.8305907
179,0.0,3.0371642,2.4180737,2.133656,3.0211613,3.4539847,2.221804,0.0,3.0509005,1.7652371
180,0.0,1.7652051,2.9039674,3.5757608,2.518096,3.9735448,3.1583896,0.0,1.5503922,2.0236697
181,0.0,1.5427151,4.155438,2.3053458,1.420505,1.8887508,3.306705,0.0,2.7476351,2.3659418
182,0.0,2.1664128,2.0080943,2.7125056,1.9187021,2.6290467,3.0530198,0.0,2.7661715,2.8161206
183,0.0,3.8907576,1.6425965,2.3231049,3.4049616,3.2263074,2.4056563,0.0,2.9640033,1.5418708
184,0.0,3.0094006,2.9196966,1.3132882,1.4281859,1.5417306,1.5324192,0.0,3.8383813,3.484778
185,0.0,2.6975598,2.4496546,2.8701854,2.6135178,2.7715788,2.4636984,0.0,2.9380932,2.6767194
186,0.0,3.845855,1.6151817,2.2057278,3.4022672,3.2541678,2.462635,0.0,3.023785,1.5006304
187,0.0,3.1908126,2.510272,2.2202005,3.1588407,3.4012408,2.253996,0.0,2.933748,1.8056415
188,0.0,1.4968921,3.9213595,2.2963924,1.3573563,1.7318708,3.086459,0.0,2.5690417,2.2937796
189,0.0,2.7557116,2.7144675,1.646774,1.9074317,2.3238788,1.867279,0.0,3.5214126,2.7898588
190,0.0,1.5443783,4.0157237,2.2891164,1.4496055,1.8046526,3.290941,0.0,2.6804123,2.3471448
191,0.0,2.8031068,2.1527042,2.0222921,2.7575045,3.0013695,2.1278005,0.0,2.7422538,1.6920906
192,0.0,3.2280457,2.6145334,2.3387318,3.223897,3.5762477,2.4338593,0.0,3.1534135,1.9462078
193,0.0,2.6500673,2.3926554,2.8185122,2.5503292,2.728661,2.3865547,0.0,2.8540502,2.6047463
194,0.0,3.1150393,2.9760149,1.3811862,1.5253623,1.6765559,1.6486475,0.0,3.9081132,3.5095453
195,0.0,2.2173703,1.9341246,2.8838072,1.8711555,2.6463103,3.336523,0.0,2.7586355,3.0515738
196,0.0,4.2939878,1.6787574,2.3809214,3.7726076,3.590918,2.707173,0.0,3.469108,1.5704963
197,0.0,1.1852189,2.314834,2.4236386,3.2059786,3.6417,1.5517209,0.0,2.5460215,3.8442888
198,0.0,2.6070323,2.5511942,2.8255262,2.5907965,2.810033,2.4428668,0.0,2.9962952,2.6332247
199,0.0,4.0280175,1.6080322,2.236275,3.5251074,3.3546405,2.5562327,0.0,3.1571562,1.5361793
200,0.0,1.5011865,3.867818,2.313025,1.3179471,1.6445272,2.960503,0.0,2.476662,2.233055
201,0.0,2.1442308,2.6531181,2.4339213,2.2533994,2.8225126,2.3397522,0.0,2.891144,2.3259797
202,0.0,1.3672037,2.5648654,2.599464,3.2353594,3.6973066,1.7496834,0.0,2.7004743,3.8374605
203,0.0,2.0573769,3.432756,2.5759623,2.112421,3.6852205,2.5965009,0.0,2.4547625,2.1299121
204,0.0,2.16857,1.972487,2.755983,1.8670543,2.5659673,3.007455,0.0,2.718659,2.8007298
205,0.0,3.1451612,3.015212,1.3455424,1.5321844,1.6704757,1.708391,0.0,4.0178523,3.5973203
206,0.0,1.7489686,3.1315637,2.6773512,3.6374433,1.5112171,2.8288202,0.0,4.1327534,1.7985524
207,0.0,1.5237889,2.773122,3.1463642,2.3989208,3.9143238,3.180255,0.0,1.2159889,1.9008236
208,0.0,2.8706865,2.1678352,2.05235,2.833953,3.0464027,2.1467795,0.0,2.723785,1.7083306
209,0.0,1.0516012,2.2246823,2.2139115,1.6271911,3.552352,1.9424393,0.0,5.1854777,1.9128596
210,0.0,1.816055,2.6453204,2.5848587,2.981829,3.5582294,2.0382154,0.0,2.9106624,3.3991008
211,0.0,1.421663,3.7220805,2.1078331,1.246419,1.5700804,2.9496856,0.0,2.3925173,2.1660702
212,0.0,3.246984,3.2107759,1.4067187,1.5984809,1.8478472,1.7887435,0.0,4.263461,3.684278
213,0.0,1.7694367,3.151976,2.3718235,1.972795,3.3176727,2.5088987,0.0,2.2795596,1.8868027
214,0.0,1.6780251,2.8367457,3.1434045,2.4880075,3.9789033,3.1847394,0.0,1.3485522,1.9265217
215,0.0,1.4346336,3.9018388,2.1850717,1.2919779,1.6835858,3.0591044,0.0,2.4975812,2.2037249
216,0.0,3.8630757,1.6332974,2.2096682,3.393387,3.2689767,2.4447527,0.0,2.9544606,1.4824748
217,0.0,1.2935903,2.2945945,2.805355,3.2289844,3.613539,1.4688349,0.0,2.6903272,3.8504858
218,0.0,3.051227,2.3539543,2.1794753,3.0209389,3.2292361,2.1756563,0.0,2.8262355,1.7743194
219,0.0,2.0651789,1.9197015,2.60997,1.8118668,2.497284,2.8576224,0.0,2.5994592,2.6542232
220,0.0,1.5205348,2.6980038,2.986593,2.3172643,3.7939963,3.0405772,0.0,1.2355559,1.853549
221,0.0,2.8965049,2.2888856,2.1408458,2.8814778,3.1546264,2.2074533,0.0,2.8118014,1.7401451
222,0.0,2.1529605,4.1176634,3.7329502,1.5819776,3.575204,2.6129317,0.0,3.2130241,1.4844866
223,0.0,1.9163523,3.0392783,2.520122,3.104631,2.1688466,2.587413,0.0,3.8272507,1.8910334
224,0.0,1.5925541,2.872995,3.2531786,2.5497847,4.0767536,3.3451,0.0,1.3463306,1.9994982
225,0.0,1.1796176,2.318056,2.2170072,1.7503557,3.5819414,2.0113254,0.0,5.0433807,1.9734354
226,0.0,1.3621397,2.4894829,2.561223,3.3330855,3.8252673,1.6825076,0.0,2.7113423,3.9871874
227,0.0,2.381236,2.2290068,3.1513598,2.0097322,2.7755756,2.9306161,0.0,3.0864904,2.8173141
228,0.0,3.0601873,2.3859048,2.1313958,3.0493531,3.248085,2.1914158,0.0,2.8371758,1.7446182
229,0.0,1.7428617,2.6735954,2.8318434,2.263303,3.4263315,2.7650883,0.0,1.8186315,1.9330666
230,0.0,1.3257947,2.4279866,2.4989603,3.2741423,3.768202,1.6319069,0.0,2.7296662,3.9571333
231,0.0,1.5886748,2.895234,2.5556133,3.3481948,1.2668581,2.5198884,0.0,3.7661414,1.6525564
232,0.0,1.8499961,3.304795,2.468701,2.121944,3.4449468,2.648026,0.0,2.5689511,2.0894563
233,0.0,2.8820562,2.793075,1.5581523,1.8997984,2.504199,1.9419527,0.0,3.6709824,2.8477912
234,0.0,1.4075907,2.2794104,2.7768269,3.1486835,3.5357654,1.5669186,0.0,2.7227278,3.6649075
235,0.0,2.7940636,2.7996464,1.6003829,1.9466026,2.5697563,1.9298611,0.0,3.770524,2.7633138
236,0.0,2.129742,1.7303437,2.9583821,1.739864,2.422441,3.4363296,0.0,2.6903768,3.052457
237,0.0,4.0044055,1.7108514,2.3023105,3.55835,3.402461,2.6240897,0.0,3.2038016,1.5738981
238,0.0,2.625819,2.3820965,2.8477483,2.4907167,2.6987362,2.3163612,0.0,2.8817556,2.5837278
239,0.0,1.8468716,3.0934932,2.552922,1.6509082,2.9776103,2.542653,0.0,2.7907252,2.0328581
240,0.0,3.5248632,3.256857,1.8813057,1.7252309,1.8277624,1.8158027,0.0,4.516606,3.91826
241,0.0,1.5459905,2.767566,2.3752284,3.2403045,1.2912052,2.5134966,0.0,3.6628532,1.6055267
242,0.0,1.588727,2.7596812,3.0505376,2.3974252,3.8612475,3.1202722,0.0,1.3387547,1.929655
243,0.0,3.0290058,2.423661,2.2008984,2.9862642,3.2045283,2.1217165,0.0,2.7438898,1.7370228
244,0.0,2.883321,2.2027316,2.0819309,2.8593984,3.050602,2.218069,0.0,2.7747374,1.7693672
245,0.0,4.0145884,1.5577989,2.5880308,3.4402606,3.2147312,2.3656776,0.0,3.1487577,1.4890562
246,0.0,1.5660619,2.8402348,2.4284098,3.3232307,1.2948258,2.580459,0.0,3.766008,1.6443298
